sample_id,grid_id,latitude,longitude,Ni_pct,Fe_pct,Co_pct,MgO_pct,SiO2_pct,zone,qc_flag
SH42851,H4285,1.275296,129.354772,0.698,34.26,0.066,10.09,35.42,transition,valid
SH42852,H4285,1.279567,129.352262,0.372,22.33,0.037,15.45,39.26,saprolite,valid
SH42861,H4286,1.281075,129.366665,0.47,40.86,0.094,3.94,33.37,limonite,valid
SH42862,H4286,1.275233,129.372866,0.222,21.41,0.024,8.88,58.91,soil,valid
SH42871,H4287,1.277016,129.383376,1.507,27.9,0.05,20.35,33.22,saprolite,valid
SH42872,H4287,1.282838,129.383241,1.498,35.08,0.027,6.89,40.1,limonite,valid
SH42881,H4288,1.276937,129.403896,0.643,30.31,0.069,17.36,38.89,transition,valid
SH42882,H4288,1.278286,129.402923,0.664,46.31,0.021,4.38,40.78,limonite,valid
SH42891,H4289,1.279646,129.41834,1.214,37.86,0.071,4.6,37.59,limonite,valid
SH42892,H4289,1.284403,129.414662,1.396,43.03,0.039,1.83,39.99,limonite,valid
SH42901,H4290,1.275241,129.434022,0.077,5.26,0.007,35.07,42.49,bedrock,valid
SH42902,H4290,1.280628,129.431355,0.228,35.39,0.057,2.52,30.35,limonite,valid
SH42911,H4291,1.282513,129.452203,0.13,10.2,0.008,3.36,50.5,soil,valid
SH42912,H4291,1.284698,129.445185,0.07,7.9,0.01,41.83,43.55,bedrock,valid
SH42921,H4292,1.275074,129.459223,0.139,17.58,0.024,7.34,47.65,soil,valid
SH42922,H4292,1.283291,129.4635,0.01,15.08,0.016,2.13,57.65,soil,valid
SH42931,H4293,1.279561,129.477274,0.364,42.22,0.094,3.59,44.68,limonite,valid
SH42932,H4293,1.282509,129.478433,0.935,13.81,0.04,17.76,35.9,saprolite,valid
SH42941,H4294,1.276013,129.495941,1.287,21.66,0.019,12.17,40.03,transition,valid
SH42942,H4294,1.278525,129.491023,1.643,18.8,0.046,20.9,35.21,saprolite,valid
SH42951,H4295,1.280082,129.511326,2.647,47.05,0.071,1.72,32.89,limonite,valid
SH42952,H4295,1.278924,129.513021,2.37,30.56,0.057,13.75,41.28,transition,valid
SH42961,H4296,1.280414,129.528587,0.876,17.46,0.046,19.2,38.68,saprolite,valid
SH42962,H4296,1.282788,129.523177,0.716,25.59,0.049,17.89,44.38,transition,valid
SH42971,H4297,1.28411,129.547999,0.346,28.49,0.035,10.69,43.31,transition,valid
SH42972,H4297,1.284491,129.545139,0.709,46.52,0.061,3.27,37.78,limonite,valid
SH42981,H4298,1.280057,129.564657,0.402,18.58,0.046,25.25,30.36,saprolite,valid
SH42982,H4298,1.279555,129.556692,0.555,36.13,0.09,2.94,33.86,limonite,valid
SH42991,H4299,1.279902,129.578196,1.266,35.52,0.045,3.17,33.93,limonite,valid
SH42992,H4299,1.277698,129.572473,1.713,18.42,0.015,7.11,59.07,soil,valid
SH43001,H4300,1.277416,129.596144,0.868,17.28,0.014,2.74,57.0,soil,valid
SH43002,H4300,1.275589,129.587833,0.937,14.3,0.049,24.59,28.12,saprolite,valid
SH43011,H4301,1.296785,128.006535,1.493,47.35,0.064,7.96,43.1,limonite,valid
SH43012,H4301,1.292338,128.009536,1.676,23.47,0.015,22.36,32.93,saprolite,valid
SH43021,H4302,1.29457,128.02589,1.05,48.45,0.087,5.61,40.95,limonite,valid
SH43022,H4302,1.300658,128.026776,1.31,16.5,0.044,23.3,34.5,saprolite,valid
SH43031,H4303,1.297081,128.039869,0.738,37.89,0.09,3.9,39.64,limonite,valid
SH43032,H4303,1.299142,128.041474,0.784,47.5,0.048,5.07,36.27,limonite,valid
SH43041,H4304,1.297243,128.051062,1.125,48.16,0.091,2.2,42.79,limonite,valid
SH43042,H4304,1.295566,128.054739,0.98,17.82,0.043,17.35,38.33,saprolite,valid
SH43051,H4305,1.293927,128.074493,0.653,22.34,0.03,11.85,41.95,transition,valid
SH43052,H4305,1.297222,128.072614,0.379,41.49,0.069,7.9,30.94,limonite,valid
SH43061,H4306,1.294109,128.084675,0.454,25.59,0.034,12.95,42.51,transition,valid
SH43062,H4306,1.293003,128.089148,0.455,34.49,0.064,14.98,45.22,transition,valid
SH43071,H4307,1.296843,128.105266,0.97,46.46,0.075,1.73,36.57,limonite,valid
SH43072,H4307,1.298616,128.099728,1.263,47.04,0.075,1.56,32.05,limonite,valid
SH43081,H4308,1.293835,128.122478,0.334,12.75,0.007,3.72,54.27,soil,valid
SH43082,H4308,1.299161,128.115956,0.01,21.42,0.009,6.15,48.22,soil,valid
SH43091,H4309,1.299957,128.133178,1.09,24.0,0.025,17.51,37.71,saprolite,valid
SH43092,H4309,1.297843,128.13348,0.718,13.04,0.011,19.17,28.68,saprolite,valid
SH43101,H4310,1.291406,128.154832,0.406,30.09,0.058,8.61,41.8,transition,valid
SH43102,H4310,1.298609,128.154102,0.668,49.44,0.092,7.38,44.13,limonite,valid
SH43111,H4311,1.295934,128.16386,0.966,21.72,0.068,13.27,46.66,transition,valid
SH43112,H4311,1.298312,128.165292,0.9,17.92,0.022,3.04,52.19,soil,valid
SH43121,H4312,1.292172,128.180052,0.918,14.97,0.017,22.33,37.44,saprolite,valid
SH43122,H4312,1.299156,128.185631,0.563,39.11,0.06,5.07,44.85,limonite,valid
SH43131,H4313,1.300523,128.204158,0.401,18.55,0.04,17.85,39.01,saprolite,valid
SH43132,H4313,1.297036,128.203078,0.975,42.66,0.1,3.19,40.22,limonite,valid
SH43141,H4314,1.296089,128.214471,0.47,43.96,0.098,5.05,32.8,limonite,valid
SH43142,H4314,1.299057,128.220425,0.127,45.83,0.079,2.43,30.96,limonite,valid
SH43151,H4315,1.292722,128.234128,0.644,25.31,0.011,26.75,38.12,saprolite,valid
SH43152,H4315,1.29613,128.235632,0.579,27.91,0.046,21.53,30.59,saprolite,valid
SH43161,H4316,1.293343,128.244646,1.326,21.87,0.034,21.17,35.34,saprolite,valid
SH43162,H4316,1.297131,128.24617,1.366,21.83,0.014,28.75,34.81,saprolite,valid
SH43171,H4317,1.29419,128.263831,1.599,24.82,0.062,14.75,42.16,transition,valid
SH43172,H4317,1.299239,128.266745,1.518,24.48,0.048,28.27,35.1,saprolite,valid
SH43181,H4318,1.297588,128.281793,0.177,43.51,0.041,3.05,39.15,limonite,valid
SH43182,H4318,1.294284,128.275262,0.288,9.87,0.003,44.84,49.82,bedrock,valid
SH43191,H4319,1.292194,128.291625,0.395,38.11,0.078,6.69,33.4,limonite,valid
SH43192,H4319,1.296523,128.295796,0.01,24.7,0.024,2.21,58.49,soil,valid
SH43201,H4320,1.295429,128.311317,0.494,13.62,0.013,29.94,39.17,saprolite,valid
SH43202,H4320,1.293465,128.314922,0.243,42.57,0.036,2.2,39.74,limonite,valid
SH43211,H4321,1.291802,128.329451,0.395,46.65,0.042,1.38,42.04,limonite,valid
SH43212,H4321,1.294265,128.329486,0.704,14.44,0.039,26.69,32.98,saprolite,valid
SH43221,H4322,1.29589,128.344632,1.044,43.58,0.045,4.92,37.09,limonite,valid
SH43222,H4322,1.291061,128.340462,0.281,28.95,0.057,15.04,35.53,transition,valid
SH43231,H4323,1.300629,128.355694,0.353,45.77,0.098,6.13,37.5,limonite,valid
SH43232,H4323,1.29861,128.363103,0.111,24.58,0.025,7.38,52.72,soil,valid
SH43241,H4324,1.295969,128.376931,0.627,39.23,0.037,4.46,43.55,limonite,valid
SH43242,H4324,1.294178,128.376263,0.551,23.51,0.027,25.17,36.26,saprolite,valid
SH43251,H4325,1.297421,128.395128,1.677,26.99,0.033,16.44,30.25,saprolite,valid
SH43252,H4325,1.294968,128.387703,1.712,22.83,0.008,3.03,50.53,soil,valid
SH43261,H4326,1.297171,128.406356,0.275,7.37,0.011,35.03,43.83,bedrock,valid
SH43262,H4326,1.29959,128.410024,0.01,15.47,0.006,6.29,50.27,soil,valid
SH43271,H4327,1.292378,128.426959,0.748,20.09,0.015,3.34,45.93,soil,valid
SH43272,H4327,1.294764,128.423455,1.039,13.16,0.023,19.6,28.06,saprolite,valid
SH43281,H4328,1.299492,128.438418,0.177,21.28,0.006,8.43,45.93,soil,valid
SH43282,H4328,1.299185,128.437968,0.435,36.85,0.099,5.89,31.78,limonite,valid
SH43291,H4329,1.297436,128.452843,1.795,37.35,0.033,5.45,44.03,limonite,valid
SH43292,H4329,1.292864,128.457633,1.457,26.17,0.038,9.03,35.38,transition,valid
SH43301,H4330,1.292278,128.472411,0.125,36.39,0.07,4.89,30.44,limonite,valid
SH43302,H4330,1.296936,128.475146,0.436,42.31,0.045,2.88,33.61,limonite,valid
SH43311,H4331,1.295777,128.491902,0.717,47.61,0.09,7.73,41.93,limonite,valid
SH43312,H4331,1.291587,128.491882,0.965,16.02,0.013,18.22,31.39,saprolite,valid
SH43321,H4332,1.295092,128.50635,0.913,45.68,0.032,1.74,42.18,limonite,valid
SH43322,H4332,1.297825,128.500238,1.074,24.87,0.026,9.02,40.57,transition,valid
SH43331,H4333,1.294061,128.515607,0.659,21.19,0.042,16.19,37.53,transition,valid
SH43332,H4333,1.2995,128.517718,0.273,22.57,0.055,11.35,47.08,transition,valid
SH43341,H4334,1.293469,128.535573,0.405,16.43,0.01,22.32,32.15,saprolite,valid
SH43342,H4334,1.292103,128.531609,0.4,32.85,0.064,10.57,45.36,transition,valid
SH43351,H4335,1.291795,128.552064,0.872,13.45,0.023,27.07,34.97,saprolite,valid
SH43352,H4335,1.299587,128.556817,1.076,22.62,0.005,7.06,55.21,soil,valid
SH43361,H4336,1.297047,128.565,0.666,18.2,0.017,21.81,30.66,saprolite,valid
SH43362,H4336,1.291303,128.564577,0.186,22.81,0.025,24.84,35.94,saprolite,valid
SH43371,H4337,1.293835,128.581988,0.777,11.72,0.005,4.34,51.77,soil,valid
SH43372,H4337,1.299635,128.588759,0.95,26.94,0.049,16.77,37.44,transition,valid
SH43381,H4338,1.29143,128.59655,0.886,14.93,0.025,22.24,36.99,saprolite,valid
SH43382,H4338,1.297843,128.598521,0.951,25.16,0.01,21.27,29.56,saprolite,valid
SH43391,H4339,1.300506,128.612242,0.843,17.7,0.012,8.26,58.23,soil,valid
SH43392,H4339,1.29851,128.618623,1.259,12.38,0.015,29.39,33.49,saprolite,valid
SH43401,H4340,1.293193,128.630177,1.038,41.39,0.092,3.26,37.52,limonite,valid
SH43402,H4340,1.295661,128.633314,0.815,23.39,0.038,17.35,35.46,saprolite,valid
SH43411,H4341,1.297566,128.646041,1.093,21.65,0.018,6.94,51.97,soil,valid
SH43412,H4341,1.291106,128.646986,0.787,26.12,0.04,17.15,40.91,transition,valid
SH43421,H4342,1.29718,128.661822,0.457,18.84,0.037,21.96,32.23,saprolite,valid
SH43422,H4342,1.294138,128.665485,0.268,24.13,0.037,28.07,35.67,saprolite,valid
SH43431,H4343,1.294092,128.676037,0.017,20.78,0.025,7.48,53.21,soil,valid
SH43432,H4343,1.2936,128.682761,0.182,20.15,0.009,8.08,49.02,soil,valid
SH43441,H4344,1.299764,128.693225,1.474,23.68,0.008,8.83,52.51,soil,valid
SH43442,H4344,1.291883,128.698394,1.031,33.33,0.026,17.69,44.89,transition,valid
SH43451,H4345,1.292462,128.709179,2.419,25.25,0.014,14.9,42.5,transition,valid
SH43452,H4345,1.300011,128.713989,2.363,27.24,0.021,8.89,38.43,transition,valid
SH43461,H4346,1.293126,128.726255,1.268,32.95,0.014,14.28,39.12,transition,valid
SH43462,H4346,1.291929,128.725607,1.623,22.29,0.038,20.08,36.53,saprolite,valid
SH43471,H4347,1.2973,128.7429,0.809,22.49,0.026,22.25,32.01,saprolite,valid
SH43472,H4347,1.300034,128.741159,1.037,18.37,0.034,18.91,33.64,saprolite,valid
SH43481,H4348,1.300335,128.764422,0.889,36.97,0.056,2.93,34.65,limonite,valid
SH43482,H4348,1.300035,128.764991,0.609,17.31,0.019,22.41,35.94,saprolite,valid
SH43491,H4349,1.296754,128.780104,0.951,37.02,0.041,5.68,38.14,limonite,valid
SH43492,H4349,1.296844,128.775741,0.523,39.91,0.031,5.72,31.61,limonite,valid
SH43501,H4350,1.300664,128.795394,0.698,27.87,0.035,26.43,36.18,saprolite,valid
SH43502,H4350,1.296702,128.787592,1.267,37.79,0.078,5.07,31.18,limonite,valid
SH43511,H4351,1.29992,128.80834,2.109,43.85,0.077,7.19,32.28,limonite,valid
SH43512,H4351,1.296218,128.804398,2.041,37.1,0.074,7.39,34.94,limonite,valid
SH43521,H4352,1.293503,128.828167,3.367,23.58,0.05,22.0,28.76,saprolite,valid
SH43522,H4352,1.29335,128.821432,3.458,26.89,0.02,26.46,32.65,saprolite,valid
SH43531,H4353,1.296663,128.837048,0.134,10.89,0.016,8.24,52.74,soil,valid
SH43532,H4353,1.29587,128.837684,0.033,9.62,0.013,42.49,46.62,bedrock,valid
SH43541,H4354,1.295353,128.859503,1.383,25.65,0.049,22.47,37.99,saprolite,valid
SH43542,H4354,1.299741,128.858802,1.094,16.93,0.005,6.74,53.84,soil,valid
SH43551,H4355,1.297722,128.872991,0.401,42.51,0.039,4.42,40.14,limonite,valid
SH43552,H4355,1.299598,128.872741,0.023,10.39,0.008,3.67,55.43,soil,valid
SH43561,H4356,1.295093,128.885348,0.907,23.23,0.013,5.51,53.32,soil,valid
SH43562,H4356,1.294478,128.892558,0.858,13.43,0.034,15.02,32.15,saprolite,valid
SH43571,H4357,1.294778,128.902947,0.924,21.34,0.02,7.17,53.05,soil,valid
SH43572,H4357,1.292756,128.905017,1.003,47.9,0.04,7.7,41.18,limonite,valid
SH43581,H4358,1.297149,128.917737,0.575,27.11,0.037,26.97,31.03,saprolite,valid
SH43582,H4358,1.299892,128.919246,0.561,18.54,0.022,17.69,37.9,saprolite,valid
SH43591,H4359,1.296925,128.934879,0.01,18.29,0.007,5.22,57.04,soil,valid
SH43592,H4359,1.299331,128.935815,0.043,11.23,0.006,38.72,44.89,bedrock,valid
SH43601,H4360,1.291134,128.947616,0.083,37.55,0.084,4.22,43.51,limonite,valid
SH43602,H4360,1.299888,128.94873,0.01,22.05,0.016,5.97,49.44,soil,valid
SH43611,H4361,1.29303,128.965479,1.029,15.17,0.04,16.25,33.61,saprolite,valid
SH43612,H4361,1.295205,128.964159,1.185,27.11,0.049,29.94,36.54,saprolite,valid
SH43621,H4362,1.291491,128.985705,0.708,37.61,0.059,2.41,35.55,limonite,valid
SH43622,H4362,1.293184,128.98059,0.916,23.84,0.019,15.0,37.18,saprolite,valid
SH43631,H4363,1.296744,128.995018,0.991,23.02,0.016,17.68,34.38,saprolite,valid
SH43632,H4363,1.29162,128.997265,0.832,42.91,0.08,6.13,36.56,limonite,valid
SH43641,H4364,1.294308,129.020811,0.643,31.16,0.041,17.74,42.21,transition,valid
SH43642,H4364,1.293308,129.011343,0.651,15.45,0.031,26.97,30.45,saprolite,valid
SH43651,H4365,1.298762,129.034188,1.034,10.39,0.008,9.47,52.87,soil,valid
SH43652,H4365,1.295972,129.030888,1.35,24.47,0.018,7.85,46.28,soil,valid
SH43661,H4366,1.294288,129.051306,0.764,16.46,0.041,19.2,35.6,saprolite,valid
SH43662,H4366,1.300486,129.04812,0.589,23.4,0.017,19.3,31.33,saprolite,valid
SH43671,H4367,1.295685,129.068596,0.649,21.44,0.048,21.72,30.76,saprolite,valid
SH43672,H4367,1.297859,129.066583,0.777,46.88,0.058,4.71,39.46,limonite,valid
SH43681,H4368,1.29831,129.083534,0.797,49.22,0.029,4.01,40.02,limonite,valid
SH43682,H4368,1.299069,129.078383,0.936,32.35,0.066,15.32,45.5,transition,valid
SH43691,H4369,1.29802,129.096596,0.257,21.48,0.016,7.03,46.02,soil,valid
SH43692,H4369,1.297652,129.097076,0.523,22.25,0.021,3.32,50.27,soil,valid
SH43701,H4370,1.300872,129.108176,0.262,48.89,0.1,3.82,41.55,limonite,valid
SH43702,H4370,1.292477,129.109152,0.01,19.29,0.007,5.03,46.23,soil,valid
SH43711,H4371,1.295778,129.132907,0.785,23.84,0.047,23.87,33.95,saprolite,valid
SH43712,H4371,1.291674,129.125648,1.061,49.4,0.067,3.63,41.65,limonite,valid
SH43721,H4372,1.297927,129.147669,0.013,11.64,0.016,6.74,49.67,soil,valid
SH43722,H4372,1.297354,129.145237,0.01,13.44,0.023,9.82,55.17,soil,valid
SH43731,H4373,1.299551,129.160128,0.878,23.98,0.014,24.24,35.25,saprolite,valid
SH43732,H4373,1.295237,129.163163,0.588,49.08,0.067,1.54,35.89,limonite,valid
SH43741,H4374,1.300573,129.171111,0.83,41.38,0.03,4.02,40.48,limonite,valid
SH43742,H4374,1.295414,129.17883,0.222,31.87,0.03,10.97,46.39,transition,valid
SH43751,H4375,1.29898,129.193748,0.638,12.49,0.024,2.27,45.79,soil,valid
SH43752,H4375,1.297105,129.188026,0.535,38.14,0.062,5.92,37.41,limonite,valid
SH43761,H4376,1.293987,129.209084,0.327,40.24,0.023,2.01,31.26,limonite,valid
SH43762,H4376,1.296176,129.208803,0.332,13.15,0.007,5.28,47.92,soil,valid
SH43771,H4377,1.297777,129.227855,0.964,27.66,0.018,26.82,28.52,saprolite,valid
SH43772,H4377,1.291571,129.223031,1.237,34.29,0.036,15.95,44.44,transition,valid
SH43781,H4378,1.297722,129.240132,0.632,20.39,0.029,16.15,43.86,transition,valid
SH43782,H4378,1.294839,129.235113,0.303,25.0,0.028,28.66,38.56,saprolite,valid
SH43791,H4379,1.298355,129.25884,1.426,38.49,0.045,4.13,30.14,limonite,valid
SH43792,H4379,1.300106,129.254671,1.859,19.96,0.007,6.47,56.5,soil,valid
SH43801,H4380,1.298371,129.273446,1.102,19.79,0.025,28.21,28.84,saprolite,valid
SH43802,H4380,1.291431,129.274936,1.004,20.74,0.052,14.51,41.36,transition,valid
SH43811,H4381,1.295899,129.286619,0.876,14.89,0.018,9.58,47.45,soil,valid
SH43812,H4381,1.297886,129.284866,0.736,43.25,0.021,3.33,33.03,limonite,valid
SH43821,H4382,1.293068,129.29995,0.883,35.76,0.074,4.56,37.94,limonite,valid
SH43822,H4382,1.299896,129.301648,1.159,24.59,0.057,11.53,41.12,transition,valid
SH43831,H4383,1.2926,129.320614,0.596,43.15,0.09,4.2,30.16,limonite,valid
SH43832,H4383,1.29847,129.31506,0.471,45.33,0.052,7.55,34.25,limonite,valid
SH43841,H4384,1.300198,129.333475,0.509,21.36,0.011,8.79,50.16,soil,valid
SH43842,H4384,1.29454,129.336882,0.444,11.99,0.011,9.33,47.08,soil,valid
SH43851,H4385,1.292791,129.349362,0.45,38.38,0.031,1.7,30.94,limonite,valid
SH43852,H4385,1.29833,129.347286,0.049,26.46,0.04,12.66,39.76,transition,valid
SH43861,H4386,1.298438,129.368409,0.56,21.08,0.011,4.28,46.82,soil,valid
SH43862,H4386,1.294676,129.366421,0.625,20.63,0.022,27.31,33.44,saprolite,valid
SH43871,H4387,1.298746,129.388749,0.627,26.84,0.036,13.17,38.27,transition,valid
SH43872,H4387,1.29801,129.379673,0.627,14.25,0.023,17.55,35.93,saprolite,valid
SH43881,H4388,1.298575,129.398041,0.932,23.7,0.027,25.06,36.48,saprolite,valid
SH43882,H4388,1.299854,129.400528,1.121,48.65,0.082,1.25,39.19,limonite,valid
SH43891,H4389,1.297218,129.419548,0.01,41.49,0.037,4.02,43.61,limonite,valid
SH43892,H4389,1.29426,129.41687,0.625,25.76,0.058,15.9,35.69,transition,valid
SH43901,H4390,1.291542,129.433734,0.843,24.68,0.024,5.09,57.45,soil,valid
SH43902,H4390,1.294345,129.433414,1.354,17.85,0.042,21.11,37.21,saprolite,valid
SH43911,H4391,1.29781,129.447394,1.14,17.25,0.046,21.47,28.14,saprolite,valid
SH43912,H4391,1.299321,129.4443,1.06,23.81,0.011,5.76,49.83,soil,valid
SH43921,H4392,1.292996,129.463539,0.598,21.53,0.025,29.56,28.94,saprolite,valid
SH43922,H4392,1.298076,129.467128,0.615,37.13,0.07,2.32,42.22,limonite,valid
SH43931,H4393,1.295417,129.476176,0.199,23.64,0.02,9.77,52.61,soil,valid
SH43932,H4393,1.293371,129.481501,0.318,10.87,0.02,4.25,46.76,soil,valid
SH43941,H4394,1.297602,129.496604,0.997,12.53,0.041,29.89,34.03,saprolite,valid
SH43942,H4394,1.292304,129.496795,1.015,35.9,0.05,5.49,44.41,limonite,valid
SH43951,H4395,1.300956,129.509504,1.635,38.58,0.022,2.75,40.02,limonite,valid
SH43952,H4395,1.297903,129.513852,1.058,21.19,0.013,7.52,58.11,soil,valid
SH43961,H4396,1.300651,129.527474,0.382,12.23,0.044,28.88,34.87,saprolite,valid
SH43962,H4396,1.296297,129.53011,0.156,17.23,0.049,16.82,36.35,saprolite,valid
SH43971,H4397,1.300863,129.540094,0.01,39.63,0.077,5.91,40.28,limonite,valid
SH43972,H4397,1.29636,129.54881,0.414,13.56,0.017,6.48,49.88,soil,valid
SH43981,H4398,1.2973,129.556196,0.897,21.98,0.021,12.58,40.12,transition,valid
SH43982,H4398,1.300744,129.564805,0.679,37.91,0.057,7.84,42.26,limonite,valid
SH43991,H4399,1.299909,129.577476,0.838,25.42,0.049,28.74,39.24,saprolite,valid
SH43992,H4399,1.300263,129.579051,0.52,23.86,0.034,24.91,35.98,saprolite,valid
SH44001,H4400,1.299307,129.587561,0.801,38.78,0.085,2.44,43.56,limonite,valid
SH44002,H4400,1.292362,129.592752,0.605,27.22,0.027,27.3,37.05,saprolite,valid
SH44011,H4401,1.316689,128.0123,0.705,26.63,0.031,14.53,44.86,transition,valid
SH44012,H4401,1.311715,128.00392,0.456,12.63,0.029,18.6,36.72,saprolite,valid
SH44021,H4402,1.308384,128.026603,0.926,25.76,0.018,29.73,30.82,saprolite,valid
SH44022,H4402,1.316156,128.027621,1.22,12.12,0.024,8.27,53.85,soil,valid
SH44031,H4403,1.316587,128.038182,0.285,5.47,0.011,42.88,40.13,bedrock,valid
SH44032,H4403,1.31417,128.044342,0.183,16.84,0.007,6.33,48.26,soil,valid
SH44041,H4404,1.314232,128.05359,0.19,37.17,0.074,5.32,40.25,limonite,valid
SH44042,H4404,1.307211,128.059584,0.406,41.44,0.068,1.63,44.21,limonite,valid
SH44051,H4405,1.308168,128.076064,1.387,37.77,0.053,3.7,31.44,limonite,valid
SH44052,H4405,1.314733,128.070305,1.684,32.88,0.031,15.06,43.86,transition,valid
SH44061,H4406,1.312831,128.089683,0.516,23.91,0.035,11.11,43.96,transition,valid
SH44062,H4406,1.310873,128.087928,0.349,25.76,0.048,15.61,35.43,transition,valid
SH44071,H4407,1.311707,128.103745,1.485,41.44,0.071,6.62,33.93,limonite,valid
SH44072,H4407,1.307087,128.10031,1.081,37.17,0.081,3.81,37.79,limonite,valid
SH44081,H4408,1.316186,128.122795,0.074,12.85,0.02,3.92,48.24,soil,valid
SH44082,H4408,1.313991,128.116066,0.178,15.59,0.01,2.38,56.41,soil,valid
SH44091,H4409,1.308777,128.138622,0.19,20.13,0.012,2.46,45.29,soil,valid
SH44092,H4409,1.307487,128.132427,0.231,49.95,0.099,1.64,40.68,limonite,valid
SH44101,H4410,1.307546,128.15432,1.571,12.49,0.025,20.59,33.98,saprolite,valid
SH44102,H4410,1.313919,128.154844,1.311,49.0,0.042,6.79,35.69,limonite,valid
SH44111,H4411,1.309915,128.165288,0.708,15.39,0.029,26.17,36.56,saprolite,valid
SH44112,H4411,1.314817,128.167845,0.915,41.95,0.027,6.21,42.27,limonite,valid
SH44121,H4412,1.315643,128.185058,1.429,27.92,0.046,9.0,42.88,transition,valid
SH44122,H4412,1.311865,128.182851,0.988,44.7,0.072,5.88,37.5,limonite,valid
SH44131,H4413,1.309613,128.20272,0.89,20.91,0.038,20.1,37.69,saprolite,valid
SH44132,H4413,1.316904,128.204534,1.144,32.55,0.041,16.21,42.91,transition,valid
SH44141,H4414,1.308941,128.211082,0.569,19.37,0.02,16.01,30.32,saprolite,valid
SH44142,H4414,1.31027,128.214393,0.404,18.58,0.039,19.23,31.0,saprolite,valid
SH44151,H4415,1.307438,128.235967,1.117,23.5,0.058,15.29,36.23,transition,valid
SH44152,H4415,1.311874,128.231099,0.963,19.48,0.018,5.12,47.05,soil,valid
SH44161,H4416,1.312675,128.25034,0.529,40.99,0.07,3.48,37.54,limonite,valid
SH44162,H4416,1.311357,128.245537,0.523,42.09,0.048,6.79,40.79,limonite,valid
SH44171,H4417,1.316057,128.26596,0.051,39.37,0.041,5.24,38.2,limonite,valid
SH44172,H4417,1.316978,128.262558,0.039,22.1,0.014,3.21,56.4,soil,valid
SH44181,H4418,1.309182,128.280212,1.004,19.98,0.025,17.83,28.59,saprolite,valid
SH44182,H4418,1.307193,128.284079,1.227,47.08,0.051,4.52,41.1,limonite,valid
SH44191,H4419,1.316478,128.299893,0.341,32.32,0.035,14.3,37.53,transition,valid
SH44192,H4419,1.316953,128.294376,0.487,23.68,0.017,17.16,31.84,saprolite,valid
SH44201,H4420,1.312877,128.315557,0.121,36.91,0.09,7.68,33.92,limonite,valid
