grid_id,lithology,slope_deg,distance_to_river_m,distance_to_road_m,legal_status,distance_to_smelter_km,area_ha,longitude,latitude,region_id,lith_alluvium,lith_andesite,lith_lahar_deposit,lith_mafic_volcanic_simulated,lith_peridotite_simulated,lith_serpentinite_simulated,lith_tuff,lith_ultramafic_simulated,lith_volcanic_breccia,legal_allowed,legal_conditional,legal_no_go
H5452,ultramafic_simulated,9.5,695.0,3462.0,conditional,40.2,121.0,128.816,1.464,NE,0,0,0,0,0,0,0,1,0,0,1,0
H5453,peridotite_simulated,7.7,865.0,1827.0,conditional,41.5,105.9,128.832,1.464,NE,0,0,0,0,1,0,0,0,0,0,1,0
H5454,serpentinite_simulated,15.9,141.0,1502.0,allowed,43.2,142.5,128.848,1.464,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5455,serpentinite_simulated,15.8,1158.0,2613.0,allowed,45.4,144.2,128.864,1.464,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5456,peridotite_simulated,8.4,663.0,1662.0,allowed,47.7,158.3,128.88,1.464,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5457,peridotite_simulated,16.1,1106.0,1137.0,no-go,50.3,105.8,128.896,1.464,NE,0,0,0,0,1,0,0,0,0,0,0,1
H5458,ultramafic_simulated,5.6,458.0,2985.0,no-go,53.0,116.9,128.912,1.464,NE,0,0,0,0,0,0,0,1,0,0,0,1
H5459,serpentinite_simulated,14.1,548.0,2506.0,no-go,55.8,159.6,128.928,1.464,NE,0,0,0,0,0,1,0,0,0,0,0,1
H5460,mafic_volcanic_simulated,4.6,885.0,1829.0,conditional,58.6,118.1,128.944,1.464,NE,0,0,0,1,0,0,0,0,0,0,1,0
H5461,peridotite_simulated,3.1,858.0,2117.0,allowed,61.6,124.7,128.96,1.464,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5462,peridotite_simulated,7.4,787.0,1593.0,no-go,64.5,104.1,128.976,1.464,NE,0,0,0,0,1,0,0,0,0,0,0,1
H5463,mafic_volcanic_simulated,5.2,825.0,1939.0,allowed,67.5,111.5,128.992,1.464,NE,0,0,0,1,0,0,0,0,0,1,0,0
H5464,ultramafic_simulated,11.4,1050.0,1084.0,allowed,70.5,155.8,129.008,1.464,NE,0,0,0,0,0,0,0,1,0,1,0,0
H5465,serpentinite_simulated,7.0,1169.0,395.0,no-go,73.6,110.5,129.024,1.464,NE,0,0,0,0,0,1,0,0,0,0,0,1
H5466,serpentinite_simulated,6.0,1071.0,2854.0,allowed,76.6,143.4,129.04,1.464,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5467,ultramafic_simulated,3.0,1071.0,1707.0,allowed,79.7,148.1,129.056,1.464,NE,0,0,0,0,0,0,0,1,0,1,0,0
H5468,ultramafic_simulated,3.2,618.0,3124.0,allowed,82.8,136.3,129.072,1.464,NE,0,0,0,0,0,0,0,1,0,1,0,0
H5469,serpentinite_simulated,11.8,190.0,2910.0,no-go,85.9,129.7,129.088,1.464,NE,0,0,0,0,0,1,0,0,0,0,0,1
H5470,ultramafic_simulated,7.5,177.0,1836.0,allowed,89.0,120.2,129.104,1.464,NE,0,0,0,0,0,0,0,1,0,1,0,0
H5471,serpentinite_simulated,13.0,822.0,2625.0,allowed,92.2,116.5,129.12,1.464,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5472,mafic_volcanic_simulated,17.6,437.0,2253.0,conditional,95.3,123.5,129.136,1.464,NE,0,0,0,1,0,0,0,0,0,0,1,0
H5473,peridotite_simulated,7.1,853.0,3186.0,no-go,98.4,126.0,129.152,1.464,NE,0,0,0,0,1,0,0,0,0,0,0,1
H5474,ultramafic_simulated,9.1,497.0,2702.0,no-go,101.6,127.7,129.168,1.464,NE,0,0,0,0,0,0,0,1,0,0,0,1
H5475,peridotite_simulated,8.1,912.0,303.0,allowed,104.7,151.8,129.184,1.464,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5476,ultramafic_simulated,6.9,285.0,1918.0,conditional,107.9,150.9,129.2,1.464,NE,0,0,0,0,0,0,0,1,0,0,1,0
H5477,ultramafic_simulated,14.5,401.0,3174.0,allowed,111.0,120.4,129.216,1.464,NE,0,0,0,0,0,0,0,1,0,1,0,0
H5478,serpentinite_simulated,10.6,688.0,2644.0,conditional,114.2,149.9,129.232,1.464,NE,0,0,0,0,0,1,0,0,0,0,1,0
H5479,ultramafic_simulated,5.1,280.0,970.0,conditional,117.3,134.9,129.248,1.464,NE,0,0,0,0,0,0,0,1,0,0,1,0
H5480,mafic_volcanic_simulated,2.4,847.0,1805.0,allowed,120.5,122.3,129.264,1.464,NE,0,0,0,1,0,0,0,0,0,1,0,0
H5481,serpentinite_simulated,13.1,513.0,1338.0,allowed,123.7,100.3,129.28,1.464,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5482,mafic_volcanic_simulated,4.1,274.0,3431.0,allowed,126.8,122.2,129.296,1.464,NE,0,0,0,1,0,0,0,0,0,1,0,0
H5483,peridotite_simulated,5.8,973.0,2639.0,allowed,130.0,100.2,129.312,1.464,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5484,peridotite_simulated,6.6,719.0,2410.0,allowed,133.2,125.4,129.328,1.464,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5485,serpentinite_simulated,4.4,842.0,1907.0,no-go,136.3,128.9,129.344,1.464,NE,0,0,0,0,0,1,0,0,0,0,0,1
H5486,ultramafic_simulated,14.1,386.0,2313.0,allowed,139.5,139.3,129.36,1.464,NE,0,0,0,0,0,0,0,1,0,1,0,0
H5487,serpentinite_simulated,5.9,1058.0,2801.0,allowed,142.7,138.4,129.376,1.464,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5488,serpentinite_simulated,13.6,670.0,2921.0,allowed,145.9,133.2,129.392,1.464,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5489,serpentinite_simulated,10.5,467.0,693.0,allowed,149.0,126.8,129.408,1.464,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5490,alluvium,18.0,470.0,2677.0,allowed,152.2,115.0,129.424,1.464,NE,1,0,0,0,0,0,0,0,0,1,0,0
H5491,peridotite_simulated,10.7,629.0,2645.0,allowed,155.4,121.6,129.44,1.464,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5492,serpentinite_simulated,6.1,1105.0,1592.0,no-go,158.6,140.0,129.456,1.464,NE,0,0,0,0,0,1,0,0,0,0,0,1
H5493,serpentinite_simulated,4.5,886.0,1607.0,allowed,161.8,137.9,129.472,1.464,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5494,serpentinite_simulated,9.3,1179.0,2881.0,allowed,164.9,132.3,129.488,1.464,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5495,ultramafic_simulated,9.7,677.0,516.0,conditional,168.1,136.5,129.504,1.464,NE,0,0,0,0,0,0,0,1,0,0,1,0
H5496,serpentinite_simulated,17.2,723.0,2119.0,allowed,171.3,113.0,129.52,1.464,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5497,serpentinite_simulated,4.5,367.0,1541.0,conditional,174.5,103.3,129.536,1.464,NE,0,0,0,0,0,1,0,0,0,0,1,0
H5498,alluvium,10.0,516.0,648.0,conditional,177.7,132.2,129.552,1.464,NE,1,0,0,0,0,0,0,0,0,0,1,0
H5499,peridotite_simulated,8.3,317.0,2157.0,allowed,180.9,101.3,129.568,1.464,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5500,peridotite_simulated,8.4,308.0,2062.0,allowed,184.1,128.5,129.584,1.464,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5501,ultramafic_simulated,2.2,237.0,3272.0,allowed,184.4,142.4,128.0,1.48,NW,0,0,0,0,0,0,0,1,0,1,0,0
H5502,ultramafic_simulated,14.4,967.0,386.0,allowed,181.2,137.3,128.016,1.48,NW,0,0,0,0,0,0,0,1,0,1,0,0
H5503,peridotite_simulated,13.2,260.0,2531.0,conditional,178.0,116.1,128.032,1.48,NW,0,0,0,0,1,0,0,0,0,0,1,0
H5504,serpentinite_simulated,9.5,330.0,2607.0,allowed,174.8,129.3,128.048,1.48,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5505,alluvium,17.9,1022.0,2280.0,allowed,171.7,123.5,128.064,1.48,NW,1,0,0,0,0,0,0,0,0,1,0,0
H5506,ultramafic_simulated,12.2,591.0,778.0,allowed,168.5,108.5,128.08,1.48,NW,0,0,0,0,0,0,0,1,0,1,0,0
H5507,serpentinite_simulated,14.1,443.0,1074.0,conditional,165.3,157.0,128.096,1.48,NW,0,0,0,0,0,1,0,0,0,0,1,0
H5508,mafic_volcanic_simulated,9.5,1080.0,1698.0,no-go,162.1,133.8,128.112,1.48,NW,0,0,0,1,0,0,0,0,0,0,0,1
H5509,mafic_volcanic_simulated,7.7,1055.0,1507.0,allowed,159.0,135.7,128.128,1.48,NW,0,0,0,1,0,0,0,0,0,1,0,0
H5510,serpentinite_simulated,2.6,463.0,320.0,no-go,155.8,101.5,128.144,1.48,NW,0,0,0,0,0,1,0,0,0,0,0,1
H5511,peridotite_simulated,7.6,673.0,3267.0,allowed,152.6,155.7,128.16,1.48,NW,0,0,0,0,1,0,0,0,0,1,0,0
H5512,ultramafic_simulated,15.9,367.0,1439.0,no-go,149.5,126.2,128.176,1.48,NW,0,0,0,0,0,0,0,1,0,0,0,1
H5513,serpentinite_simulated,10.6,769.0,1195.0,conditional,146.3,105.0,128.192,1.48,NW,0,0,0,0,0,1,0,0,0,0,1,0
H5514,peridotite_simulated,16.6,530.0,2219.0,conditional,143.1,112.5,128.208,1.48,NW,0,0,0,0,1,0,0,0,0,0,1,0
H5515,serpentinite_simulated,11.4,127.0,342.0,allowed,140.0,144.3,128.224,1.48,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5516,serpentinite_simulated,15.4,1001.0,968.0,allowed,136.8,154.2,128.24,1.48,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5517,serpentinite_simulated,6.7,870.0,1908.0,no-go,133.6,106.8,128.256,1.48,NW,0,0,0,0,0,1,0,0,0,0,0,1
H5518,serpentinite_simulated,14.7,337.0,1997.0,allowed,130.5,104.2,128.272,1.48,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5519,mafic_volcanic_simulated,11.3,929.0,3144.0,no-go,127.3,123.8,128.288,1.48,NW,0,0,0,1,0,0,0,0,0,0,0,1
H5520,serpentinite_simulated,5.0,401.0,1454.0,conditional,124.2,104.5,128.304,1.48,NW,0,0,0,0,0,1,0,0,0,0,1,0
H5521,mafic_volcanic_simulated,5.0,200.0,607.0,allowed,121.0,139.2,128.32,1.48,NW,0,0,0,1,0,0,0,0,0,1,0,0
H5522,peridotite_simulated,6.2,1128.0,517.0,allowed,117.9,158.4,128.336,1.48,NW,0,0,0,0,1,0,0,0,0,1,0,0
H5523,mafic_volcanic_simulated,17.8,594.0,2291.0,allowed,114.7,111.2,128.352,1.48,NW,0,0,0,1,0,0,0,0,0,1,0,0
H5524,serpentinite_simulated,6.1,592.0,1994.0,no-go,111.6,102.2,128.368,1.48,NW,0,0,0,0,0,1,0,0,0,0,0,1
H5525,serpentinite_simulated,13.6,1014.0,1556.0,conditional,108.5,100.4,128.384,1.48,NW,0,0,0,0,0,1,0,0,0,0,1,0
H5526,peridotite_simulated,7.8,1042.0,743.0,no-go,105.4,153.4,128.4,1.48,NW,0,0,0,0,1,0,0,0,0,0,0,1
H5527,serpentinite_simulated,8.7,784.0,3051.0,allowed,102.2,126.0,128.416,1.48,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5528,mafic_volcanic_simulated,13.1,560.0,1851.0,conditional,99.1,153.5,128.432,1.48,NW,0,0,0,1,0,0,0,0,0,0,1,0
H5529,peridotite_simulated,11.3,1118.0,1287.0,no-go,96.0,116.0,128.448,1.48,NW,0,0,0,0,1,0,0,0,0,0,0,1
H5530,ultramafic_simulated,5.1,1054.0,564.0,allowed,92.9,147.4,128.464,1.48,NW,0,0,0,0,0,0,0,1,0,1,0,0
H5531,mafic_volcanic_simulated,2.3,220.0,742.0,no-go,89.8,125.4,128.48,1.48,NW,0,0,0,1,0,0,0,0,0,0,0,1
H5532,mafic_volcanic_simulated,6.9,361.0,2387.0,conditional,86.8,110.1,128.496,1.48,NW,0,0,0,1,0,0,0,0,0,0,1,0
H5533,peridotite_simulated,4.1,623.0,915.0,conditional,83.7,137.9,128.512,1.48,NW,0,0,0,0,1,0,0,0,0,0,1,0
H5534,mafic_volcanic_simulated,2.1,1095.0,2019.0,conditional,80.7,105.9,128.528,1.48,NW,0,0,0,1,0,0,0,0,0,0,1,0
H5535,ultramafic_simulated,6.9,323.0,927.0,allowed,77.6,152.9,128.544,1.48,NW,0,0,0,0,0,0,0,1,0,1,0,0
H5536,serpentinite_simulated,7.1,1160.0,3204.0,allowed,74.6,123.6,128.56,1.48,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5537,peridotite_simulated,13.4,1096.0,2142.0,allowed,71.6,121.0,128.576,1.48,NW,0,0,0,0,1,0,0,0,0,1,0,0
H5538,ultramafic_simulated,2.9,184.0,1305.0,no-go,68.7,113.3,128.592,1.48,NW,0,0,0,0,0,0,0,1,0,0,0,1
H5539,ultramafic_simulated,10.6,707.0,458.0,allowed,65.8,128.9,128.608,1.48,NW,0,0,0,0,0,0,0,1,0,1,0,0
H5540,ultramafic_simulated,13.6,199.0,1203.0,conditional,62.9,131.8,128.624,1.48,NW,0,0,0,0,0,0,0,1,0,0,1,0
H5541,serpentinite_simulated,12.2,962.0,665.0,conditional,60.1,117.7,128.64,1.48,NW,0,0,0,0,0,1,0,0,0,0,1,0
H5542,peridotite_simulated,6.0,589.0,414.0,allowed,57.4,152.1,128.656,1.48,NW,0,0,0,0,1,0,0,0,0,1,0,0
H5543,ultramafic_simulated,8.3,681.0,1459.0,no-go,54.8,151.4,128.672,1.48,NW,0,0,0,0,0,0,0,1,0,0,0,1
H5544,ultramafic_simulated,8.4,637.0,2869.0,conditional,52.2,125.5,128.688,1.48,NW,0,0,0,0,0,0,0,1,0,0,1,0
H5545,serpentinite_simulated,4.7,336.0,1201.0,allowed,49.9,146.4,128.704,1.48,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5546,serpentinite_simulated,17.6,652.0,1291.0,allowed,47.7,138.8,128.72,1.48,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5547,serpentinite_simulated,10.8,342.0,997.0,no-go,45.9,120.1,128.736,1.48,NW,0,0,0,0,0,1,0,0,0,0,0,1
H5548,ultramafic_simulated,5.2,839.0,930.0,allowed,44.3,125.9,128.752,1.48,NW,0,0,0,0,0,0,0,1,0,1,0,0
H5549,peridotite_simulated,6.8,591.0,2957.0,allowed,43.2,147.3,128.768,1.48,NW,0,0,0,0,1,0,0,0,0,1,0,0
H5550,serpentinite_simulated,14.9,203.0,2744.0,conditional,42.7,104.6,128.784,1.48,NW,0,0,0,0,0,1,0,0,0,0,1,0
H5551,peridotite_simulated,7.5,692.0,2432.0,no-go,42.7,131.4,128.8,1.48,NE,0,0,0,0,1,0,0,0,0,0,0,1
H5552,peridotite_simulated,13.1,843.0,1274.0,conditional,43.2,131.7,128.816,1.48,NE,0,0,0,0,1,0,0,0,0,0,1,0
H5553,mafic_volcanic_simulated,9.6,724.0,1644.0,allowed,44.3,144.8,128.832,1.48,NE,0,0,0,1,0,0,0,0,0,1,0,0
H5554,peridotite_simulated,15.6,511.0,1922.0,allowed,45.9,114.6,128.848,1.48,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5555,serpentinite_simulated,11.6,372.0,1302.0,allowed,47.7,135.1,128.864,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5556,serpentinite_simulated,3.1,557.0,2775.0,allowed,49.9,140.3,128.88,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5557,mafic_volcanic_simulated,7.2,1199.0,1875.0,allowed,52.2,157.6,128.896,1.48,NE,0,0,0,1,0,0,0,0,0,1,0,0
H5558,serpentinite_simulated,12.8,505.0,3324.0,allowed,54.8,159.6,128.912,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5559,serpentinite_simulated,17.5,383.0,2616.0,allowed,57.4,105.3,128.928,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5560,peridotite_simulated,2.1,205.0,1498.0,allowed,60.1,138.5,128.944,1.48,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5561,serpentinite_simulated,7.7,393.0,3043.0,allowed,62.9,139.1,128.96,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5562,peridotite_simulated,8.1,121.0,3091.0,no-go,65.8,110.5,128.976,1.48,NE,0,0,0,0,1,0,0,0,0,0,0,1
H5563,ultramafic_simulated,10.6,350.0,1965.0,allowed,68.7,153.1,128.992,1.48,NE,0,0,0,0,0,0,0,1,0,1,0,0
H5564,peridotite_simulated,13.4,1177.0,2387.0,no-go,71.6,101.4,129.008,1.48,NE,0,0,0,0,1,0,0,0,0,0,0,1
H5565,mafic_volcanic_simulated,13.6,511.0,1102.0,conditional,74.6,100.2,129.024,1.48,NE,0,0,0,1,0,0,0,0,0,0,1,0
H5566,ultramafic_simulated,11.8,133.0,568.0,allowed,77.6,130.8,129.04,1.48,NE,0,0,0,0,0,0,0,1,0,1,0,0
H5567,serpentinite_simulated,4.2,1199.0,887.0,conditional,80.7,112.4,129.056,1.48,NE,0,0,0,0,0,1,0,0,0,0,1,0
H5568,peridotite_simulated,6.2,312.0,3234.0,allowed,83.7,123.2,129.072,1.48,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5569,serpentinite_simulated,4.6,929.0,2402.0,no-go,86.8,122.0,129.088,1.48,NE,0,0,0,0,0,1,0,0,0,0,0,1
H5570,ultramafic_simulated,15.8,1157.0,2103.0,conditional,89.8,153.3,129.104,1.48,NE,0,0,0,0,0,0,0,1,0,0,1,0
H5571,peridotite_simulated,2.9,505.0,498.0,allowed,92.9,101.5,129.12,1.48,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5572,serpentinite_simulated,2.2,432.0,1127.0,allowed,96.0,142.0,129.136,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5573,peridotite_simulated,13.2,566.0,1644.0,no-go,99.1,143.0,129.152,1.48,NE,0,0,0,0,1,0,0,0,0,0,0,1
H5574,serpentinite_simulated,8.8,127.0,707.0,no-go,102.2,145.1,129.168,1.48,NE,0,0,0,0,0,1,0,0,0,0,0,1
H5575,serpentinite_simulated,7.8,598.0,3222.0,allowed,105.4,111.3,129.184,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5576,peridotite_simulated,16.5,713.0,798.0,allowed,108.5,103.8,129.2,1.48,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5577,serpentinite_simulated,12.0,593.0,1574.0,allowed,111.6,118.9,129.216,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5578,peridotite_simulated,9.0,680.0,1670.0,allowed,114.7,124.5,129.232,1.48,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5579,serpentinite_simulated,3.3,223.0,528.0,conditional,117.9,113.5,129.248,1.48,NE,0,0,0,0,0,1,0,0,0,0,1,0
H5580,peridotite_simulated,5.4,950.0,2813.0,allowed,121.0,110.7,129.264,1.48,NE,0,0,0,0,1,0,0,0,0,1,0,0
H5581,serpentinite_simulated,6.6,949.0,1361.0,conditional,124.2,147.0,129.28,1.48,NE,0,0,0,0,0,1,0,0,0,0,1,0
H5582,ultramafic_simulated,8.8,663.0,941.0,allowed,127.3,141.6,129.296,1.48,NE,0,0,0,0,0,0,0,1,0,1,0,0
H5583,serpentinite_simulated,15.7,1131.0,2506.0,allowed,130.5,155.9,129.312,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5584,ultramafic_simulated,8.1,1139.0,368.0,allowed,133.6,147.2,129.328,1.48,NE,0,0,0,0,0,0,0,1,0,1,0,0
H5585,ultramafic_simulated,14.0,607.0,3380.0,allowed,136.8,128.5,129.344,1.48,NE,0,0,0,0,0,0,0,1,0,1,0,0
H5586,serpentinite_simulated,16.6,124.0,983.0,allowed,140.0,101.2,129.36,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5587,serpentinite_simulated,17.4,199.0,609.0,allowed,143.1,148.8,129.376,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5588,serpentinite_simulated,16.6,191.0,3424.0,allowed,146.3,156.1,129.392,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5589,serpentinite_simulated,13.9,207.0,1145.0,conditional,149.5,112.2,129.408,1.48,NE,0,0,0,0,0,1,0,0,0,0,1,0
H5590,serpentinite_simulated,15.4,520.0,2039.0,allowed,152.6,126.4,129.424,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5591,ultramafic_simulated,12.9,796.0,2737.0,no-go,155.8,106.0,129.44,1.48,NE,0,0,0,0,0,0,0,1,0,0,0,1
H5592,serpentinite_simulated,13.3,520.0,1381.0,no-go,159.0,147.6,129.456,1.48,NE,0,0,0,0,0,1,0,0,0,0,0,1
H5593,serpentinite_simulated,15.2,710.0,902.0,conditional,162.1,102.1,129.472,1.48,NE,0,0,0,0,0,1,0,0,0,0,1,0
H5594,serpentinite_simulated,4.8,868.0,621.0,allowed,165.3,117.6,129.488,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5595,alluvium,9.5,796.0,817.0,allowed,168.5,122.9,129.504,1.48,NE,1,0,0,0,0,0,0,0,0,1,0,0
H5596,alluvium,2.2,765.0,2271.0,allowed,171.7,126.0,129.52,1.48,NE,1,0,0,0,0,0,0,0,0,1,0,0
H5597,ultramafic_simulated,13.1,569.0,3302.0,allowed,174.8,159.5,129.536,1.48,NE,0,0,0,0,0,0,0,1,0,1,0,0
H5598,serpentinite_simulated,3.7,718.0,2367.0,allowed,178.0,153.2,129.552,1.48,NE,0,0,0,0,0,1,0,0,0,1,0,0
H5599,alluvium,9.4,515.0,855.0,no-go,181.2,157.8,129.568,1.48,NE,1,0,0,0,0,0,0,0,0,0,0,1
H5600,peridotite_simulated,10.3,524.0,997.0,no-go,184.4,155.3,129.584,1.48,NE,0,0,0,0,1,0,0,0,0,0,0,1
H5601,serpentinite_simulated,2.5,645.0,2908.0,no-go,184.8,136.3,128.0,1.496,NW,0,0,0,0,0,1,0,0,0,0,0,1
H5602,peridotite_simulated,10.5,991.0,2967.0,no-go,181.6,116.1,128.016,1.496,NW,0,0,0,0,1,0,0,0,0,0,0,1
H5603,mafic_volcanic_simulated,12.7,534.0,3062.0,allowed,178.4,145.3,128.032,1.496,NW,0,0,0,1,0,0,0,0,0,1,0,0
H5604,ultramafic_simulated,11.8,531.0,1464.0,allowed,175.2,147.4,128.048,1.496,NW,0,0,0,0,0,0,0,1,0,1,0,0
H5605,serpentinite_simulated,3.1,131.0,956.0,allowed,172.1,103.3,128.064,1.496,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5606,serpentinite_simulated,10.9,785.0,3467.0,allowed,168.9,145.8,128.08,1.496,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5607,peridotite_simulated,15.9,415.0,1119.0,no-go,165.7,109.7,128.096,1.496,NW,0,0,0,0,1,0,0,0,0,0,0,1
H5608,ultramafic_simulated,3.6,467.0,3083.0,allowed,162.6,156.0,128.112,1.496,NW,0,0,0,0,0,0,0,1,0,1,0,0
H5609,peridotite_simulated,14.1,1083.0,644.0,conditional,159.4,102.7,128.128,1.496,NW,0,0,0,0,1,0,0,0,0,0,1,0
H5610,mafic_volcanic_simulated,13.7,773.0,669.0,conditional,156.3,107.4,128.144,1.496,NW,0,0,0,1,0,0,0,0,0,0,1,0
H5611,serpentinite_simulated,12.6,869.0,2458.0,allowed,153.1,128.8,128.16,1.496,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5612,peridotite_simulated,5.5,544.0,531.0,allowed,149.9,111.0,128.176,1.496,NW,0,0,0,0,1,0,0,0,0,1,0,0
H5613,serpentinite_simulated,13.0,863.0,2667.0,conditional,146.8,110.7,128.192,1.496,NW,0,0,0,0,0,1,0,0,0,0,1,0
H5614,ultramafic_simulated,6.6,364.0,2018.0,allowed,143.6,105.0,128.208,1.496,NW,0,0,0,0,0,0,0,1,0,1,0,0
H5615,serpentinite_simulated,16.9,863.0,2932.0,conditional,140.5,148.3,128.224,1.496,NW,0,0,0,0,0,1,0,0,0,0,1,0
H5616,ultramafic_simulated,14.7,1141.0,1684.0,allowed,137.3,151.4,128.24,1.496,NW,0,0,0,0,0,0,0,1,0,1,0,0
H5617,serpentinite_simulated,14.3,517.0,3294.0,conditional,134.2,153.0,128.256,1.496,NW,0,0,0,0,0,1,0,0,0,0,1,0
H5618,peridotite_simulated,4.6,761.0,2995.0,allowed,131.1,135.2,128.272,1.496,NW,0,0,0,0,1,0,0,0,0,1,0,0
H5619,serpentinite_simulated,3.6,1010.0,1318.0,no-go,127.9,104.6,128.288,1.496,NW,0,0,0,0,0,1,0,0,0,0,0,1
H5620,serpentinite_simulated,4.2,1027.0,3165.0,allowed,124.8,114.4,128.304,1.496,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5621,peridotite_simulated,9.7,467.0,1774.0,allowed,121.7,146.1,128.32,1.496,NW,0,0,0,0,1,0,0,0,0,1,0,0
H5622,serpentinite_simulated,7.2,349.0,379.0,conditional,118.5,112.0,128.336,1.496,NW,0,0,0,0,0,1,0,0,0,0,1,0
H5623,serpentinite_simulated,8.7,578.0,1105.0,no-go,115.4,154.1,128.352,1.496,NW,0,0,0,0,0,1,0,0,0,0,0,1
H5624,serpentinite_simulated,10.6,964.0,1264.0,allowed,112.3,108.5,128.368,1.496,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5625,serpentinite_simulated,2.3,1066.0,2268.0,no-go,109.2,159.8,128.384,1.496,NW,0,0,0,0,0,1,0,0,0,0,0,1
H5626,serpentinite_simulated,5.9,478.0,1519.0,allowed,106.1,120.6,128.4,1.496,NW,0,0,0,0,0,1,0,0,0,1,0,0
H5627,peridotite_simulated,8.4,549.0,3202.0,allowed,103.0,111.7,128.416,1.496,NW,0,0,0,0,1,0,0,0,0,1,0,0
H5628,ultramafic_simulated,4.2,444.0,992.0,allowed,99.9,118.5,128.432,1.496,NW,0,0,0,0,0,0,0,1,0,1,0,0
H5629,ultramafic_simulated,14.2,716.0,2579.0,allowed,96.9,135.8,128.448,1.496,NW,0,0,0,0,0,0,0,1,0,1,0,0
H5630,alluvium,4.8,829.0,1888.0,allowed,93.8,158.8,128.464,1.496,NW,1,0,0,0,0,0,0,0,0,1,0,0
H5631,serpentinite_simulated,14.6,798.0,1335.0,conditional,90.8,102.5,128.48,1.496,NW,0,0,0,0,0,1,0,0,0,0,1,0
H5632,mafic_volcanic_simulated,2.2,528.0,754.0,no-go,87.7,138.1,128.496,1.496,NW,0,0,0,1,0,0,0,0,0,0,0,1
H5633,mafic_volcanic_simulated,4.0,1142.0,2311.0,conditional,84.7,112.1,128.512,1.496,NW,0,0,0,1,0,0,0,0,0,0,1,0
H5634,mafic_volcanic_simulated,6.2,431.0,1212.0,no-go,81.7,123.3,128.528,1.496,NW,0,0,0,1,0,0,0,0,0,0,0,1
H5635,ultramafic_simulated,8.9,818.0,1548.0,conditional,78.8,137.8,128.544,1.496,NW,0,0,0,0,0,0,0,1,0,0,1,0
H5636,peridotite_simulated,2.1,962.0,2511.0,conditional,75.8,112.4,128.56,1.496,NW,0,0,0,0,1,0,0,0,0,0,1,0
H5637,peridotite_simulated,13.5,1143.0,2898.0,no-go,72.9,149.8,128.576,1.496,NW,0,0,0,0,1,0,0,0,0,0,0,1
