point_id,grid_id,latitude,longitude,time,line_id,mag_raw_nT,qc_flag
MH37992,H3799,1.194318,129.572418,2026-07-03 09:19:00,L06,44954.9,valid
MH38001,H3800,1.205162,129.587572,2026-07-03 07:39:00,L05,44938.0,valid
MH38002,H3800,1.194149,129.592683,2026-07-03 14:30:00,L03,44424.7,valid
MH38011,H3801,1.214168,128.013876,2026-07-03 07:56:00,L01,44231.1,valid
MH38012,H3801,1.221928,128.004464,2026-07-03 16:02:00,L02,43694.5,valid
MH38021,H3802,1.220894,128.019557,2026-07-03 16:22:00,L02,46686.2,valid
MH38022,H3802,1.213674,128.029952,2026-07-03 08:07:00,L05,45850.6,valid
MH38031,H3803,1.213865,128.044663,2026-07-03 15:42:00,L04,45155.6,valid
MH38032,H3803,1.215404,128.035518,2026-07-03 12:24:00,L04,46613.1,valid
MH38041,H3804,1.220589,128.055936,2026-07-03 15:58:00,L06,44483.3,valid
MH38042,H3804,1.212285,128.056747,2026-07-03 12:48:00,L05,44751.1,valid
MH38043,H3804,1.215377,128.054235,2026-07-03 07:22:00,L01,43968.6,valid
MH38051,H3805,1.221257,128.074761,2026-07-03 10:07:00,L06,46739.5,valid
MH38052,H3805,1.214936,128.075103,2026-07-03 08:03:00,L03,45318.6,valid
MH38061,H3806,1.220389,128.092109,2026-07-03 11:55:00,L04,46040.7,valid
MH38062,H3806,1.216576,128.08855,2026-07-03 10:23:00,L04,45249.3,valid
MH38071,H3807,1.217116,128.10073,2026-07-03 12:49:00,L06,42972.7,valid
MH38072,H3807,1.219862,128.10634,2026-07-03 12:56:00,L04,43364.0,valid
MH38081,H3808,1.220224,128.123112,2026-07-03 09:14:00,L03,45400.4,valid
MH38082,H3808,1.213672,128.124955,2026-07-03 07:23:00,L05,45184.5,valid
MH38091,H3809,1.214541,128.141524,2026-07-03 12:35:00,L03,45580.9,valid
MH38092,H3809,1.220734,128.139013,2026-07-03 08:13:00,L01,46036.5,valid
MH38101,H3810,1.220885,128.148363,2026-07-03 08:03:00,L03,46891.9,valid
MH38102,H3810,1.217369,128.1526,2026-07-03 12:25:00,L01,45642.4,valid
MH38111,H3811,1.217564,128.173169,2026-07-03 08:08:00,L05,46221.0,valid
MH38112,H3811,1.221388,128.173284,2026-07-03 10:31:00,L05,45289.5,valid
MH38121,H3812,1.210099,128.179619,2026-07-03 08:27:00,L05,45562.2,valid
MH38122,H3812,1.219586,128.17936,2026-07-03 10:20:00,L02,46425.6,valid
MH38123,H3812,1.215479,128.179538,2026-07-03 10:05:00,L06,45774.8,valid
MH38131,H3813,1.211544,128.201848,2026-07-03 10:51:00,L05,47429.8,valid
MH38132,H3813,1.216906,128.195882,2026-07-03 08:56:00,L04,44657.9,valid
MH38141,H3814,1.212914,128.21755,2026-07-03 08:33:00,L03,46941.9,valid
MH38142,H3814,1.21692,128.212426,2026-07-03 07:32:00,L03,45670.2,valid
MH38151,H3815,1.214112,128.230937,2026-07-03 11:18:00,L04,45071.2,valid
MH38152,H3815,1.220803,128.22819,2026-07-03 10:17:00,L02,45393.5,valid
MH38161,H3816,1.210533,128.245174,2026-07-03 12:42:00,L06,45158.5,valid
MH38162,H3816,1.213124,128.25319,2026-07-03 10:39:00,L02,46149.0,valid
MH38171,H3817,1.214862,128.258652,2026-07-03 12:44:00,L02,43739.9,valid
MH38172,H3817,1.218118,128.26697,2026-07-03 15:10:00,L01,43952.6,valid
MH38173,H3817,1.210334,128.258118,2026-07-03 10:02:00,L05,43878.3,valid
MH38181,H3818,1.220036,128.279901,2026-07-03 08:35:00,L03,46006.2,valid
MH38182,H3818,1.221585,128.276746,2026-07-03 15:15:00,L01,44752.1,valid
MH38191,H3819,1.219654,128.298435,2026-07-03 12:23:00,L03,44854.0,valid
MH38192,H3819,1.212123,128.295548,2026-07-03 09:07:00,L03,45265.5,valid
MH38193,H3819,1.220111,128.293681,2026-07-03 09:34:00,L05,44363.8,valid
MH38201,H3820,1.211288,128.306785,2026-07-03 11:44:00,L03,44802.8,valid
MH38202,H3820,1.214512,128.31659,2026-07-03 11:19:00,L03,43910.4,valid
MH38211,H3821,1.22009,128.33181,2026-07-03 16:17:00,L02,47324.3,valid
MH38212,H3821,1.213526,128.327828,2026-07-03 09:23:00,L05,44905.0,valid
MH38221,H3822,1.215163,128.347994,2026-07-03 13:30:00,L01,44014.9,valid
MH38222,H3822,1.211405,128.348337,2026-07-03 07:19:00,L05,45613.2,valid
MH38231,H3823,1.220923,128.356495,2026-07-03 07:23:00,L01,43548.9,valid
MH38232,H3823,1.215072,128.362485,2026-07-03 12:06:00,L03,44107.0,valid
MH38233,H3823,1.221739,128.361593,2026-07-03 12:05:00,L02,44147.5,valid
MH38241,H3824,1.214167,128.378527,2026-07-03 10:46:00,L01,45584.8,valid
MH38242,H3824,1.220946,128.375998,2026-07-03 16:03:00,L03,46335.3,valid
MH38243,H3824,1.211203,128.374575,2026-07-03 15:52:00,L05,45969.7,valid
MH38251,H3825,1.221056,128.38607,2026-07-03 07:02:00,L01,45358.9,valid
MH38252,H3825,1.21057,128.394771,2026-07-03 15:36:00,L01,45037.5,valid
MH38261,H3826,1.217918,128.407026,2026-07-03 12:25:00,L01,43787.6,valid
MH38262,H3826,1.220423,128.405218,2026-07-03 14:16:00,L02,43625.7,valid
MH38263,H3826,1.22143,128.405873,2026-07-03 13:05:00,L02,42906.0,valid
MH38271,H3827,1.214992,128.427965,2026-07-03 16:01:00,L04,45241.7,valid
MH38272,H3827,1.218327,128.426608,2026-07-03 08:12:00,L05,44834.3,valid
MH38281,H3828,1.215608,128.438179,2026-07-03 16:55:00,L02,46284.6,valid
MH38282,H3828,1.217626,128.438055,2026-07-03 14:02:00,L06,45804.8,valid
MH38291,H3829,1.218426,128.455929,2026-07-03 14:24:00,L06,45668.4,valid
MH38292,H3829,1.215901,128.460768,2026-07-03 13:21:00,L03,43957.5,valid
MH38301,H3830,1.212478,128.472026,2026-07-03 08:27:00,L06,46165.6,valid
MH38302,H3830,1.21929,128.474994,2026-07-03 12:37:00,L05,46662.5,valid
MH38303,H3830,1.212061,128.475893,2026-07-03 12:14:00,L04,46272.4,valid
MH38311,H3831,1.216998,128.483854,2026-07-03 16:07:00,L03,43653.6,valid
MH38312,H3831,1.213355,128.487712,2026-07-03 09:55:00,L06,44260.5,valid
MH38313,H3831,1.215177,128.486757,2026-07-03 07:15:00,L01,45128.3,valid
MH38321,H3832,1.219684,128.498283,2026-07-03 11:13:00,L01,44439.3,valid
MH38322,H3832,1.211528,128.498612,2026-07-03 16:04:00,L06,44722.6,valid
MH38331,H3833,1.216638,128.525394,2026-07-03 07:48:00,L05,45779.8,valid
MH38332,H3833,1.21394,128.514843,2026-07-03 15:00:00,L04,45897.9,valid
MH38341,H3834,1.22,128.532409,2026-07-03 15:29:00,L06,43723.9,valid
MH38342,H3834,1.215439,128.531759,2026-07-03 14:49:00,L02,44355.8,valid
MH38351,H3835,1.216173,128.551424,2026-07-03 15:43:00,L02,44856.7,valid
MH38352,H3835,1.219471,128.549995,2026-07-03 12:50:00,L02,46264.4,valid
MH38361,H3836,1.213055,128.563442,2026-07-03 07:15:00,L03,44383.0,valid
MH38362,H3836,1.215197,128.569583,2026-07-03 16:31:00,L02,44861.0,valid
MH38371,H3837,1.219031,128.586218,2026-07-03 11:40:00,L05,43629.9,valid
MH38372,H3837,1.210565,128.580832,2026-07-03 12:31:00,L05,43954.8,valid
MH38381,H3838,1.221341,128.598688,2026-07-03 10:49:00,L01,45773.3,valid
MH38382,H3838,1.212747,128.600042,2026-07-03 07:56:00,L05,45466.3,valid
MH38391,H3839,1.214745,128.615104,2026-07-03 15:07:00,L03,44519.2,valid
MH38392,H3839,1.215162,128.619403,2026-07-03 07:06:00,L02,44192.4,valid
MH38393,H3839,1.217103,128.618685,2026-07-03 12:03:00,L05,44322.6,valid
MH38401,H3840,1.217272,128.629871,2026-07-03 14:57:00,L01,45433.6,valid
MH38402,H3840,1.215807,128.633917,2026-07-03 10:19:00,L03,44829.5,valid
MH38411,H3841,1.217872,128.65131,2026-07-03 16:58:00,L02,45282.1,valid
MH38412,H3841,1.220184,128.649833,2026-07-03 14:24:00,L04,44619.8,valid
MH38421,H3842,1.218999,128.658791,2026-07-03 13:19:00,L02,44903.8,valid
MH38422,H3842,1.216084,128.667227,2026-07-03 10:09:00,L02,45967.9,valid
MH38423,H3842,1.213323,128.666403,2026-07-03 10:34:00,L03,45037.4,valid
MH38431,H3843,1.218964,128.683855,2026-07-03 11:42:00,L02,46083.7,valid
MH38432,H3843,1.213397,128.680407,2026-07-03 13:55:00,L04,44391.6,valid
MH38441,H3844,1.216012,128.696297,2026-07-03 10:35:00,L05,45987.2,valid
MH38442,H3844,1.219143,128.694118,2026-07-03 11:31:00,L05,45872.2,valid
MH38451,H3845,1.211034,128.717896,2026-07-03 08:12:00,L05,45423.5,valid
MH38452,H3845,1.220355,128.715147,2026-07-03 14:02:00,L06,44986.8,valid
MH38461,H3846,1.220651,128.726509,2026-07-03 14:41:00,L06,44763.8,valid
MH38462,H3846,1.217778,128.729027,2026-07-03 13:35:00,L06,44500.5,valid
MH38471,H3847,1.214305,128.739976,2026-07-03 08:28:00,L04,44237.7,valid
MH38472,H3847,1.219384,128.740919,2026-07-03 11:16:00,L01,44856.1,valid
MH38481,H3848,1.21376,128.762811,2026-07-03 12:43:00,L06,44531.4,valid
MH38482,H3848,1.214431,128.759988,2026-07-03 12:22:00,L01,45123.4,valid
MH38491,H3849,1.214849,128.775681,2026-07-03 10:50:00,L04,44887.6,valid
MH38492,H3849,1.219575,128.774953,2026-07-03 10:28:00,L02,45351.7,valid
MH38501,H3850,1.215952,128.787792,2026-07-03 12:48:00,L03,45718.9,valid
MH38502,H3850,1.221095,128.797732,2026-07-03 13:30:00,L03,44628.6,valid
MH38511,H3851,1.218001,128.808414,2026-07-03 07:08:00,L05,43862.6,valid
MH38512,H3851,1.220556,128.812641,2026-07-03 15:23:00,L02,44574.7,valid
MH38521,H3852,1.210086,128.829599,2026-07-03 16:23:00,L06,45094.6,valid
MH38522,H3852,1.216683,128.825493,2026-07-03 15:43:00,L01,45201.0,valid
MH38531,H3853,1.212109,128.842081,2026-07-03 10:52:00,L06,44815.9,valid
MH38532,H3853,1.214003,128.836281,2026-07-03 09:16:00,L06,44607.6,valid
MH38541,H3854,1.218365,128.852526,2026-07-03 09:57:00,L03,45758.3,valid
MH38542,H3854,1.220533,128.855065,2026-07-03 10:17:00,L01,44231.2,valid
MH38543,H3854,1.215918,128.861964,2026-07-03 16:17:00,L04,43830.8,valid
MH38551,H3855,1.220217,128.871643,2026-07-03 16:16:00,L03,45710.1,valid
MH38552,H3855,1.221152,128.868994,2026-07-03 13:08:00,L03,47177.0,valid
MH38561,H3856,1.21947,128.884807,2026-07-03 11:11:00,L05,47233.3,valid
MH38562,H3856,1.210459,128.888216,2026-07-03 15:58:00,L04,45844.3,valid
MH38571,H3857,1.217448,128.900082,2026-07-03 16:43:00,L01,46582.9,valid
MH38572,H3857,1.219908,128.898494,2026-07-03 16:46:00,L01,45488.4,valid
MH38573,H3857,1.210277,128.909015,2026-07-03 14:17:00,L06,44578.7,valid
MH38581,H3858,1.218865,128.917127,2026-07-03 16:38:00,L01,44936.9,valid
MH38582,H3858,1.21082,128.918934,2026-07-03 13:50:00,L06,45185.8,valid
MH38591,H3859,1.21444,128.941124,2026-07-03 09:33:00,L01,43837.3,valid
MH38592,H3859,1.217756,128.941199,2026-07-03 11:17:00,L04,43498.2,valid
MH38601,H3860,1.219429,128.948435,2026-07-03 10:48:00,L01,43628.5,valid
MH38602,H3860,1.221681,128.95733,2026-07-03 12:26:00,L06,43954.3,valid
MH38611,H3861,1.211321,128.963162,2026-07-03 07:18:00,L03,43960.3,valid
MH38612,H3861,1.212589,128.973221,2026-07-03 15:52:00,L06,44080.0,valid
MH38621,H3862,1.221374,128.982969,2026-07-03 13:39:00,L05,45428.0,valid
MH38622,H3862,1.211094,128.980198,2026-07-03 07:38:00,L05,45708.9,valid
MH38631,H3863,1.214099,128.995888,2026-07-03 15:10:00,L05,43986.2,valid
MH38632,H3863,1.221463,128.994902,2026-07-03 15:48:00,L06,43990.0,valid
MH38641,H3864,1.221427,129.017021,2026-07-03 11:44:00,L05,45724.2,valid
MH38642,H3864,1.214567,129.01807,2026-07-03 11:50:00,L02,45285.2,valid
MH38643,H3864,1.21593,129.014242,2026-07-03 11:22:00,L01,44871.7,valid
MH38651,H3865,1.212378,129.030216,2026-07-03 11:09:00,L03,45296.7,valid
MH38652,H3865,1.216478,129.027833,2026-07-03 16:35:00,L06,46065.4,valid
MH38661,H3866,1.214147,129.050959,2026-07-03 08:03:00,L05,44215.5,valid
MH38662,H3866,1.214266,129.046097,2026-07-03 08:50:00,L03,44298.9,valid
MH38671,H3867,1.220314,129.06191,2026-07-03 07:39:00,L05,44556.6,valid
MH38672,H3867,1.220756,129.0612,2026-07-03 09:16:00,L02,44716.6,valid
MH38681,H3868,1.214202,129.083313,2026-07-03 12:32:00,L01,43979.2,valid
MH38682,H3868,1.213457,129.085855,2026-07-03 15:28:00,L04,45850.7,valid
MH38691,H3869,1.215794,129.091411,2026-07-03 15:42:00,L06,45470.1,valid
MH38692,H3869,1.218794,129.100192,2026-07-03 09:41:00,L01,44494.4,valid
MH38701,H3870,1.218854,129.114398,2026-07-03 09:20:00,L05,43034.6,valid
MH38702,H3870,1.212895,129.109971,2026-07-03 16:50:00,L02,43591.7,valid
MH38711,H3871,1.211453,129.128373,2026-07-03 09:37:00,L02,45415.0,valid
MH38712,H3871,1.213644,129.12338,2026-07-03 14:28:00,L03,45099.7,valid
MH38721,H3872,1.2143,129.145421,2026-07-03 07:13:00,L03,46880.8,valid
MH38722,H3872,1.213646,129.1394,2026-07-03 10:32:00,L02,46381.2,valid
MH38723,H3872,1.219232,129.139169,2026-07-03 07:55:00,L06,45802.9,valid
MH38731,H3873,1.21241,129.1618,2026-07-03 07:08:00,L04,45143.9,valid
MH38732,H3873,1.211946,129.164482,2026-07-03 07:30:00,L02,45546.3,valid
MH38741,H3874,1.220021,129.177959,2026-07-03 11:31:00,L04,44784.7,valid
MH38742,H3874,1.211588,129.178364,2026-07-03 16:45:00,L03,44747.5,valid
MH38743,H3874,1.211682,129.176311,2026-07-03 13:30:00,L03,44825.9,valid
MH38751,H3875,1.216413,129.190555,2026-07-03 09:45:00,L05,44840.2,valid
MH38752,H3875,1.219393,129.190403,2026-07-03 16:59:00,L04,44161.6,valid
MH38761,H3876,1.219584,129.202184,2026-07-03 07:07:00,L04,44338.6,valid
MH38762,H3876,1.21756,129.204269,2026-07-03 13:11:00,L01,44674.0,valid
MH38771,H3877,1.21151,129.22503,2026-07-03 12:56:00,L04,43500.8,valid
MH38772,H3877,1.215636,129.227798,2026-07-03 14:53:00,L03,43311.9,valid
MH38781,H3878,1.217405,129.236923,2026-07-03 08:22:00,L02,45881.6,valid
MH38782,H3878,1.221183,129.236576,2026-07-03 15:42:00,L06,46183.8,valid
MH38791,H3879,1.210633,129.259667,2026-07-03 14:18:00,L05,44982.4,valid
MH38792,H3879,1.220876,129.25264,2026-07-03 11:43:00,L01,45735.3,valid
MH38801,H3880,1.220876,129.270736,2026-07-03 13:32:00,L02,45645.6,valid
MH38802,H3880,1.21736,129.275149,2026-07-03 08:16:00,L05,45675.6,valid
MH38811,H3881,1.214023,129.28211,2026-07-03 12:45:00,L02,44174.2,valid
MH38812,H3881,1.212555,129.286557,2026-07-03 07:57:00,L02,44799.8,valid
MH38821,H3882,1.219767,129.306892,2026-07-03 16:55:00,L05,45586.7,valid
MH38822,H3882,1.212759,129.303981,2026-07-03 07:41:00,L05,44902.1,valid
MH38831,H3883,1.218749,129.323681,2026-07-03 07:12:00,L03,47128.7,valid
MH38832,H3883,1.221766,129.31662,2026-07-03 10:55:00,L04,46305.2,valid
MH38833,H3883,1.219312,129.32055,2026-07-03 10:45:00,L01,45507.5,valid
MH38841,H3884,1.211038,129.341815,2026-07-03 10:00:00,L02,44979.5,valid
MH38842,H3884,1.217297,129.339807,2026-07-03 16:43:00,L02,44508.2,valid
MH38851,H3885,1.22028,129.350955,2026-07-03 09:25:00,L05,44851.7,valid
MH38852,H3885,1.213081,129.349504,2026-07-03 11:59:00,L05,44183.1,valid
MH38861,H3886,1.216734,129.371199,2026-07-03 14:03:00,L02,44719.3,valid
MH38862,H3886,1.214836,129.366283,2026-07-03 07:44:00,L04,44829.3,valid
MH38863,H3886,1.21496,129.368463,2026-07-03 13:24:00,L03,43645.6,valid
MH38871,H3887,1.216075,129.378116,2026-07-03 07:26:00,L04,44876.3,valid
MH38872,H3887,1.212273,129.388326,2026-07-03 12:51:00,L01,45347.0,valid
MH38873,H3887,1.214718,129.381007,2026-07-03 15:30:00,L04,45170.4,valid
MH38881,H3888,1.221842,129.404944,2026-07-03 10:52:00,L03,46564.1,valid
MH38882,H3888,1.214786,129.400522,2026-07-03 07:44:00,L05,46326.2,valid
MH38891,H3889,1.214262,129.410254,2026-07-03 10:52:00,L02,44505.0,valid
MH38892,H3889,1.212581,129.417496,2026-07-03 11:17:00,L01,44317.5,valid
MH38893,H3889,1.212866,129.419923,2026-07-03 09:13:00,L06,45217.0,valid
MH38901,H3890,1.212918,129.432116,2026-07-03 11:31:00,L02,44139.1,valid
MH38902,H3890,1.215019,129.432956,2026-07-03 07:56:00,L05,44908.7,valid
MH38911,H3891,1.219413,129.448684,2026-07-03 14:55:00,L05,45347.8,valid
MH38912,H3891,1.220139,129.443679,2026-07-03 07:36:00,L01,45243.1,valid
MH38921,H3892,1.211586,129.46297,2026-07-03 09:41:00,L05,45567.5,valid
MH38922,H3892,1.219863,129.46451,2026-07-03 10:08:00,L02,44524.0,valid
MH38931,H3893,1.220273,129.474505,2026-07-03 13:56:00,L04,46718.2,valid
MH38932,H3893,1.215179,129.478595,2026-07-03 12:38:00,L04,46834.1,valid
MH38941,H3894,1.221297,129.501491,2026-07-03 16:06:00,L03,46078.7,valid
MH38942,H3894,1.211947,129.49541,2026-07-03 07:27:00,L02,46156.3,valid
MH38951,H3895,1.221574,129.513856,2026-07-03 13:01:00,L03,43173.1,valid
MH38952,H3895,1.214784,129.516071,2026-07-03 09:41:00,L02,43236.1,valid
MH38961,H3896,1.219493,129.523617,2026-07-03 11:31:00,L04,43557.1,valid
MH38962,H3896,1.212732,129.527125,2026-07-03 08:19:00,L02,43163.4,valid
MH38971,H3897,1.221147,129.546237,2026-07-03 08:50:00,L02,46686.5,valid
MH38972,H3897,1.214345,129.543404,2026-07-03 12:33:00,L06,45616.3,valid
MH38981,H3898,1.219667,129.556254,2026-07-03 15:56:00,L03,43367.2,valid
MH38982,H3898,1.216518,129.557113,2026-07-03 11:24:00,L06,42870.7,valid
MH38991,H3899,1.218163,129.579131,2026-07-03 14:25:00,L06,45969.4,valid
MH38992,H3899,1.214291,129.572791,2026-07-03 15:53:00,L03,47261.0,valid
MH39001,H3900,1.220567,129.589901,2026-07-03 09:14:00,L02,45153.3,valid
MH39002,H3900,1.215958,129.594214,2026-07-03 11:56:00,L03,44601.1,valid
MH39011,H3901,1.232075,128.002495,2026-07-03 14:09:00,L04,46113.7,valid
MH39012,H3901,1.233795,128.009827,2026-07-03 16:33:00,L01,46275.6,valid
MH39021,H3902,1.233325,128.026406,2026-07-03 08:53:00,L01,46368.5,valid
MH39022,H3902,1.233418,128.027831,2026-07-03 12:53:00,L04,46730.2,valid
MH39031,H3903,1.237847,128.042967,2026-07-03 14:55:00,L06,44646.8,valid
MH39032,H3903,1.230197,128.034762,2026-07-03 16:15:00,L05,45086.2,valid
MH39033,H3903,1.234046,128.043596,2026-07-03 09:31:00,L01,44505.6,valid
MH39041,H3904,1.234734,128.050559,2026-07-03 15:07:00,L02,45392.7,valid
MH39042,H3904,1.228651,128.056399,2026-07-03 07:23:00,L04,46096.1,valid
MH39043,H3904,1.234025,128.054263,2026-07-03 12:22:00,L01,44409.3,valid
MH39051,H3905,1.234337,128.066635,2026-07-03 08:15:00,L01,45454.5,valid
MH39052,H3905,1.230032,128.070869,2026-07-03 16:13:00,L02,46457.6,valid
MH39061,H3906,1.236733,128.089027,2026-07-03 13:04:00,L05,45290.6,valid
MH39062,H3906,1.237365,128.086407,2026-07-03 11:43:00,L03,46562.3,valid
MH39071,H3907,1.23071,128.102444,2026-07-03 16:07:00,L02,44869.5,valid
MH39072,H3907,1.235205,128.102767,2026-07-03 10:31:00,L03,44683.0,valid
MH39081,H3908,1.228411,128.115373,2026-07-03 09:32:00,L01,45357.6,valid
MH39082,H3908,1.236049,128.120014,2026-07-03 13:54:00,L04,45103.9,valid
MH39083,H3908,1.235089,128.117663,2026-07-03 16:49:00,L01,45324.9,valid
MH39091,H3909,1.236213,128.138981,2026-07-03 10:37:00,L03,44447.8,valid
MH39092,H3909,1.228351,128.141611,2026-07-03 09:28:00,L01,45369.1,valid
MH39093,H3909,1.226427,128.136266,2026-07-03 10:17:00,L04,44325.3,valid
MH39101,H3910,1.235409,128.153946,2026-07-03 12:58:00,L01,44315.9,valid
MH39102,H3910,1.228026,128.152238,2026-07-03 11:12:00,L03,44715.7,valid
MH39103,H3910,1.235271,128.149003,2026-07-03 14:26:00,L06,44600.4,valid
MH39111,H3911,1.231893,128.172436,2026-07-03 13:09:00,L01,46426.1,valid
MH39112,H3911,1.237426,128.166787,2026-07-03 14:10:00,L04,45617.2,valid
MH39121,H3912,1.232475,128.17899,2026-07-03 09:20:00,L06,43761.4,valid
MH39122,H3912,1.23364,128.186051,2026-07-03 12:44:00,L01,43170.6,valid
MH39131,H3913,1.234178,128.205476,2026-07-03 13:28:00,L04,45546.3,valid
MH39132,H3913,1.233899,128.204277,2026-07-03 12:12:00,L03,45379.3,valid
MH39141,H3914,1.234923,128.211354,2026-07-03 11:30:00,L02,45476.1,valid
MH39142,H3914,1.234767,128.213504,2026-07-03 08:33:00,L01,45551.6,valid
MH39151,H3915,1.227246,128.232286,2026-07-03 14:12:00,L06,44573.4,valid
MH39152,H3915,1.228471,128.237778,2026-07-03 07:12:00,L05,44742.8,valid
MH39161,H3916,1.236145,128.244795,2026-07-03 16:15:00,L04,44086.2,valid
MH39162,H3916,1.23346,128.245265,2026-07-03 14:03:00,L04,44315.8,valid
MH39171,H3917,1.237207,128.260051,2026-07-03 11:51:00,L02,43109.1,valid
MH39172,H3917,1.237857,128.268138,2026-07-03 12:50:00,L02,43641.9,valid
MH39181,H3918,1.232172,128.274124,2026-07-03 13:03:00,L03,45573.3,valid
MH39182,H3918,1.236669,128.281799,2026-07-03 13:09:00,L05,45157.9,valid
MH39191,H3919,1.232336,128.296317,2026-07-03 07:42:00,L05,44149.9,valid
MH39192,H3919,1.233317,128.296665,2026-07-03 13:12:00,L04,45213.5,valid
MH39201,H3920,1.233503,128.317062,2026-07-03 10:45:00,L06,45481.3,valid
MH39202,H3920,1.235604,128.312853,2026-07-03 16:40:00,L03,45089.5,valid
MH39211,H3921,1.234385,128.32804,2026-07-03 07:26:00,L06,44015.3,valid
MH39212,H3921,1.23121,128.324674,2026-07-03 14:43:00,L05,44806.8,valid
MH39221,H3922,1.235008,128.346124,2026-07-03 13:02:00,L03,44661.3,valid
MH39222,H3922,1.236923,128.341053,2026-07-03 10:15:00,L06,44732.8,valid
MH39231,H3923,1.230895,128.36056,2026-07-03 13:36:00,L02,44574.5,valid
MH39232,H3923,1.236742,128.362831,2026-07-03 15:57:00,L01,44776.3,valid
MH39241,H3924,1.236485,128.380784,2026-07-03 08:43:00,L06,44721.0,valid
MH39242,H3924,1.230312,128.377568,2026-07-03 08:59:00,L03,44954.2,valid
MH39251,H3925,1.236136,128.386435,2026-07-03 07:49:00,L04,45604.2,valid
MH39252,H3925,1.227615,128.392181,2026-07-03 12:22:00,L03,45243.5,valid
MH39261,H3926,1.236348,128.410286,2026-07-03 14:34:00,L06,43993.7,valid
MH39262,H3926,1.236136,128.409916,2026-07-03 09:43:00,L02,44886.5,valid
MH39271,H3927,1.229696,128.425684,2026-07-03 07:10:00,L01,43769.3,valid
MH39272,H3927,1.227967,128.421236,2026-07-03 15:12:00,L03,44817.6,valid
MH39281,H3928,1.233152,128.438725,2026-07-03 07:57:00,L05,45557.5,valid
MH39282,H3928,1.235969,128.436811,2026-07-03 13:53:00,L04,45198.2,valid
MH39291,H3929,1.231197,128.458562,2026-07-03 14:53:00,L04,46893.2,valid
MH39292,H3929,1.234716,128.45792,2026-07-03 07:27:00,L01,46333.8,valid
MH39301,H3930,1.229934,128.470741,2026-07-03 11:59:00,L04,44060.0,valid
MH39302,H3930,1.229503,128.467634,2026-07-03 15:33:00,L04,43195.7,valid
MH39311,H3931,1.236378,128.489409,2026-07-03 07:54:00,L06,45431.3,valid
MH39312,H3931,1.231779,128.483206,2026-07-03 12:25:00,L04,46455.1,valid
MH39321,H3932,1.232936,128.498254,2026-07-03 10:50:00,L03,45170.0,valid
MH39322,H3932,1.228868,128.501313,2026-07-03 08:25:00,L06,44598.3,valid
MH39323,H3932,1.235573,128.507524,2026-07-03 08:01:00,L03,44857.3,valid
MH39331,H3933,1.235083,128.51769,2026-07-03 09:16:00,L05,44443.7,valid
MH39332,H3933,1.231296,128.514537,2026-07-03 11:14:00,L04,44812.1,valid
